Sequence ID,Predicted label,Actual_Code,Actual_Label
piggyBacX-4_CCri|ClassII|TIR|Piggy,PiggyBac,1.4.5,I
piggyBacX-9_CCri|ClassII|TIR|Piggy,PiggyBac,1.4.5,I
PIGIBAKKU|ClassII|TIR|Piggy,PiggyBac,,
PIGY-LTR_PS|ClassI|LTR|Gypsy,DIRS,1.1.2,gypsy
PIRa_XT|ClassII|?|Kolobok,SubclassI,1.4.5,I
PIR_XL|ClassII|?|Kolobok,SubclassI,1.4.5,I
Copia-115_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
PlatERVK1_LTR|ClassI|LTR|ERV,gypsy,1.1,LTR
PlatERVP1_LTR|ClassI|LTR|ERV,SINE,1.1,LTR
PlatERVR2_LTR|ClassI|LTR|ERV,Copia,1.1,LTR
Plat_L3b|ClassI|LINE|Jockey,RTE,1.4.3,Jockey
PNL2_SM|ClassI|PLE|Penelope,L1,2.1.1.6,P
POKEY_DP|ClassII|TIR|Piggy,PiggyBac,1.4.5,I
Polinton-1_ACe|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-1_CPB|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-1_DEl|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-1_DR|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Copia-116_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Polinton-1_HM|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-1_NVi|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-1_SP|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-1_XT|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-2_CB|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-2_DEu|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-2_NV|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-2_TC|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-3_LMi|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-3_TC|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Copia-117_AA-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Polinton-4_SP|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-5_NVi|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton-8_NVi|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
Polinton1N_TCa|ClassII|Maverick|Maverick,SubclassI,1.4.5,I
POMSINE|ClassI|SINE|t,tRNA,,
POPCOP2_I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
POR|ClassII|TIR|h,hAT,,
Poseidon-1B_PM|ClassI|PLE|Penelope,DIRS,2.1.1.6,P
Poseidon-1G_PM|ClassI|PLE|Penelope,Jockey,2.1.1.6,P
Poseidon-1N1_PM|ClassI|PLE|Penelope,SubclassI,2.1.1.6,P
Copia-117_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Poseidon-2D_PM|ClassI|PLE|Penelope,I,2.1.1.6,P
Poseidon-3_PM|ClassI|PLE|Penelope,hAT,2.1.1.6,P
Poseidon-N1_PM|ClassI|PLE|Penelope,SubclassI,2.1.1.6,P
Poseidon-N5_PM|ClassI|PLE|Penelope,gypsy,2.1.1.6,P
POT2__2|ClassII|TIR|Tc1-Mariner,Merlin,1.4.5,I
PrD37E|ClassII|TIR|Tc1-Mariner,Tc1-Mariner,,
PRE1j|ClassI|SINE|t,tRNA,,
PREM1A_ZM_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
PREM4_ZM_I|ClassI|LTR|Copia,LTR,1.1.1,Copia
PRIMAX_I|ClassI|?|?,I,1.4.5,I
Copia-118_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Proto1-3_NG|ClassI|LINE|L1,L1,1.4.4,L1
Proto2-11_CTe|ClassI|LINE|RTE,Mutator,1.4.2,RTE
Proto2-16_CTe|ClassI|LINE|RTE,Transib,1.4.2,RTE
Proto2-1_Hmel|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
Proto2-2_CS1|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
Proto2-3_CS1|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
Proto2-4_CTe|ClassI|LINE|RTE,Transib,1.4.2,RTE
Proto2-7_CS1|ClassI|LINE|RTE,hAT,1.4.2,RTE
PROTOP|ClassII|TIR|P,hAT,,
Pr_Helitron1|ClassII|Helitron|Helitro,SubclassI,1.4.5,I
Copia-119_AA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
PSAU3A9_SB|ClassI|LTR|Gypsy,CACTA,1.1.2,gypsy
PSLINE|ClassI|LINE|Jockey,L1,,
PtAppalachian_LTR|ClassI|LTR|?,gypsy,1.1,LTR
PtCumberland_I|ClassI|LTR|?,Copia,1.1,LTR
PTERV2a_LTR|ClassI|LTR|ERV,SINE,1.1,LTR
PtOuachita_LTR|ClassI|LTR|?,LTR,1.1,LTR
PTr-3|ClassI|SINE|t,tRNA,,
PYGGY_I|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
P_DG|ClassII|TIR|P,hAT,2.1.1.6,P
QUASIMODO2-LTR_DM|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Copia-119_CCri-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
QUETZAL|ClassII|TIR|Tc1-Mariner,Tc1-Mariner,,
R1-13_DWi|ClassI|LINE|I,Jockey,1.4.5,I
R1-18_DWi|ClassI|LINE|I,RTE,1.4.5,I
R1-1_AP|ClassI|LINE|I,gypsy,1.4.5,I
R1-1_DBp|ClassI|LINE|I,RTE,1.4.5,I
R1-1_DGr|ClassI|LINE|I,gypsy,1.4.5,I
R1-1_DT|ClassI|LINE|I,R2,1.4.5,I
R1-1_HSal|ClassI|LINE|I,PIF-Harbinger,1.4.5,I
R1-1_SIn|ClassI|LINE|I,R2,1.4.5,I
R1-2_DBi|ClassI|LINE|I,RTE,1.4.5,I
Copia-11D_DR-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
R1-2_DGr|ClassI|LINE|I,gypsy,1.4.5,I
R1-2_DVi|ClassI|LINE|I,Jockey,1.4.5,I
R1-2_PBa|ClassI|LINE|I,RTE,1.4.5,I
R1-3_DAn|ClassI|LINE|I,gypsy,1.4.5,I
R1-3_DK|ClassI|LINE|I,R2,1.4.5,I
R1-3_DYa|ClassI|LINE|I,gypsy,1.4.5,I
R1-4_AP|ClassI|LINE|I,gypsy,1.4.5,I
R1-4_DK|ClassI|LINE|I,RTE,1.4.5,I
R1-5B_DK|ClassI|LINE|I,DIRS,1.4.5,I
R1-5_DWi|ClassI|LINE|I,Mutator,1.4.5,I
ATCOPIA45_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-11I_DR-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
R1-7_DK|ClassI|LINE|I,Jockey,1.4.5,I
R1-N1_CFl|ClassI|LINE|I,I,1.4.5,I
R1A_SS|ClassI|LINE|I,LINE,1.4.5,I
R1B_NVi|ClassI|LINE|I,Copia,1.4.5,I
R1D_NGi|ClassI|LINE|I,CACTA,1.4.5,I
R1N_NLo|ClassI|LINE|I,gypsy,1.4.5,I
R1_DPs|ClassI|LINE|I,gypsy,1.4.5,I
R1_DYa|ClassI|LINE|I,gypsy,1.4.5,I
R1_Ele9|ClassI|LINE|I,Bel-Pao,1.4.5,I
R2-1_DWi|ClassI|LINE|R2,R2,1.4.1,R2
Copia-11_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
R2-1_PM|ClassI|LINE|R2,R2,1.4.1,R2
R2-2_DWi|ClassI|LINE|R2,R2,1.4.1,R2
R2-N2_Gav|ClassI|LINE|R2,R2,1.4.1,R2
R2B_NVi|ClassI|LINE|R2,R2,1.4.1,R2
R2Cs-D|ClassI|LINE|R2,R2,,
R2E_NLo|ClassI|LINE|R2,R2,1.4.1,R2
R2I-4_PI|ClassI|LINE|R2,L1,1.4.1,R2
R2Ll|ClassI|LINE|R2,R2,,
R2Nvec-A|ClassI|LINE|R2,R2,,
R2Tc|ClassI|LINE|R2,R2,,
Copia-11_BD-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
R2_CI|ClassI|LINE|R2,R2,1.4.1,R2
R2_DPe|ClassI|LINE|R2,R2,1.4.1,R2
R2_FA|ClassI|LINE|R2,R2,1.4.1,R2
R2_RL|ClassI|LINE|R2,R2,1.4.1,R2
R4-1_BM|ClassI|LINE|R2,RTE,1.4.1,R2
R4-1_HG|ClassI|LINE|R2,R2,1.4.1,R2
R4-2_AS|ClassI|LINE|R2,R2,1.4.1,R2
R4-3_SRa|ClassI|LINE|R2,LTR,1.4.1,R2
R4_AL|ClassI|LINE|R2,R2,1.4.1,R2
R5-2_SM|ClassI|LINE|R2,SubclassI,1.4.1,R2
Copia-11_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
R8Hm-A|ClassI|LINE|R2,R2,,
RAGYPSY3_LTR_MT|ClassI|LTR|?,LTR,1.1,LTR
RAL_Rn_I|ClassI|LTR|ERV,gypsy,1.1,LTR
RAM14_I_MT__2|ClassI|LTR|Gypsy,Mutator,1.1.2,gypsy
RAM9B_LTR__2|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RandI-3|ClassI|?|?,LTR,,
Ras1|ClassI|SINE|t,tRNA,,
RASH_MT|ClassII|?|?,Mutator,1.4.5,I
RAVLIN_MT__2|ClassI|LINE|L1,L1,1.4.4,L1
REALAA_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Copia-11_CQ-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Rehavkus-1_DY|ClassII|TIR|Mu,Mutator,2.1.1.3,Mutator
Rehavkus-2_HR|ClassII|TIR|Mu,SubclassI,2.1.1.3,Mutator
Rehavkus1_AP|ClassII|TIR|Mu,SubclassI,2.1.1.3,Mutator
REP-1_ED|ClassI|SINE|?,SINE,1.5,SINE
RETRO14_AG_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RETRO1_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RETRO2_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RETRO5_AG_LTR|ClassI|LTR|?,SubclassI,1.1,LTR
RETRO931_AG_LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
RETRO99_AG_LTR|ClassI|LTR|Gypsy,Bel-Pao,1.1.2,gypsy
Copia-11_ECa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RETROFIT4_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RETROFIT6_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RETROSAT2LTR|ClassI|LTR|Gypsy,SINE,,
RETROSAT4_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RETROSAT6_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Rex1-10_SSa|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Rex1-1B_FR|ClassI|LINE|Jockey,DIRS,1.4.3,Jockey
REX1-1_DR|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Rex1-1_PM|ClassI|LINE|Jockey,RTE,1.4.3,Jockey
Rex1-21_DRe|ClassI|LINE|Jockey,SubclassI,1.4.3,Jockey
Copia-11_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Rex1-25_NVe|ClassI|LINE|Jockey,SubclassI,1.4.3,Jockey
Rex1-2_CTe|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Rex1-2_PM|ClassI|LINE|Jockey,hAT,1.4.3,Jockey
Rex1-38_DRe|ClassI|LINE|Jockey,DIRS,1.4.3,Jockey
REX1-3_AFC|ClassI|LINE|Jockey,RTE,1.4.3,Jockey
Rex1-3_GA|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Rex1-43_DRe|ClassI|LINE|Jockey,gypsy,1.4.3,Jockey
Rex1-4_SSa|ClassI|LINE|Jockey,Jockey,1.4.3,Jockey
Rex1-54_DR|ClassI|LINE|Jockey,Merlin,1.4.3,Jockey
Rex1-5_SSa|ClassI|LINE|Jockey,hAT,1.4.3,Jockey
Copia-11_LH-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
REX1-6_XT|ClassI|LINE|Jockey,RTE,1.4.3,Jockey
Rex1-8_SSa|ClassI|LINE|Jockey,Tc1-Mariner,1.4.3,Jockey
REX1_CY|ClassI|LINE|Jockey,SINE,1.4.3,Jockey
Rex6|ClassI|LINE|R2,RTE,,
Ricksha_a|ClassII|TIR|Mu,SubclassI,2.1.1.3,Mutator
RILN7_OS|ClassI|LINE|L1,L1,1.4.4,L1
RIRE2_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RIRE5-I_OS|ClassI|LTR|Copia,Copia,1.1.1,Copia
RIRE8B_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scAle_1_1-I|ClassI|LTR|Copia,SINE,1.1.2,gypsy
Copia-11_Mad-I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLG_scAle_1_3-LTR|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scAle_3_1-I|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scAle_5_1-LTR|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scAngela_3_1-I|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scDEL_1_2-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scDEL_1_5-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scDEL_2_1-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scDEL_4_1-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scDEL_6_1-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scIvana_1_3-I|ClassI|LTR|Copia,Copia,1.1.2,gypsy
Copia-11_PAb-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLG_scIvana_3_1-LTR|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scIvana_6_1-I|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scMaximus_1_2-LTR|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scMaximus_1_5-I|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scMaximus_1_7-LTR|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scMaximus_2_2-I|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scMaximus_3_1-LTR|ClassI|LTR|Copia,Copia,1.1.2,gypsy
RLG_scReina_2_1-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scReina_4_1-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scTat_1_3-I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Academ-1_CSa|ClassII|?|Acade,SubclassI,1.4.5,I
ATCOPIA48LTR|ClassI|LTR|Copia,Copia,,
Copia-11_PR-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLG_scTat_1_5-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLG_scTat_3_1-I|ClassI|LTR|Gypsy,LTR,1.1.2,gypsy
RLG_scTat_5_1-LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RLTR01_Rn|ClassI|LTR|ERV,SINE,1.1,LTR
RLTR10B_Rat|ClassI|LTR|ERV,tRNA,1.1,LTR
RLTR10F|ClassI|LTR|ERV,tRNA,,
RLTR11C_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR12B2|ClassI|LTR|ERV,gypsy,,
RLTR12F|ClassI|LTR|ERV,SubclassI,,
RLTR13A2|ClassI|LTR|ERV,gypsy,,
Copia-11_PSo-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLTR13B3|ClassI|LTR|ERV,gypsy,,
RLTR13D|ClassI|LTR|Retrovirus,gypsy,,
RLTR13D3A1|ClassI|LTR|ERV,SubclassI,,
RLTR13F|ClassI|LTR|ERV,gypsy,,
RLTR16|ClassI|LTR|ERV,LINE,,
RLTR17C_Mm|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR18_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR19B_MM|ClassI|LTR|ERV,Bel-Pao,1.1,LTR
RLTR1C_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR1IAP_MM|ClassI|LTR|?,gypsy,1.1,LTR
Copia-11_PX-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLTR20A|ClassI|LTR|ERV,gypsy,,
RLTR20A4|ClassI|LTR|ERV,Copia,,
RLTR20B4_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR20D_MM|ClassI|LTR|ERV,SINE,1.1,LTR
RLTR25B|ClassI|LTR|ERV,LTR,,
RLTR26C_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR28_MM|ClassI|LTR|?,RTE,1.1,LTR
RLTR30B_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR30E_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR31M|ClassI|LTR|ERV,gypsy,,
Copia-11_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLTR31_Rn1|ClassI|LTR|ERV,DIRS,1.1,LTR
RLTR32_Rn|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR34_MM|ClassI|LTR|ERV,SINE,1.1,LTR
RLTR40_Rn|ClassI|LTR|ERV,DIRS,1.1,LTR
RLTR41C|ClassI|LTR|ERV,SINE,,
RLTR43B|ClassI|LTR|ERV,L1,,
RLTR44C_LTR|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR46B|ClassI|LTR|ERV,tRNA,,
RLTR48_Rn|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR50B|ClassI|LTR|ERV,DIRS,,
Copia-11_SSa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RLTR53B_Mm|ClassI|LTR|ERV,tRNA,1.1,LTR
RLTR6I_MM|ClassI|LTR|ERV,gypsy,1.1,LTR
RLTR9A2|ClassI|LTR|ERV,SINE,,
RLTR9B|ClassI|LTR|ERV,gypsy,,
RLTR9E|ClassI|LTR|ERV,DIRS,,
RMER10A|ClassI|LTR|ERV,DIRS,,
RMER13A|ClassI|LTR|ERV,gypsy,,
RMER15-int|ClassI|LTR|ERV,gypsy,,
RMER16B|ClassI|LTR|ERV,gypsy,,
RMER17A|ClassI|LTR|ERV,L1,,
Copia-11_TC-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RMER17B_Rn|ClassI|LTR|ERV,Copia,1.1,LTR
RMER17D_MM|ClassI|LTR|?,L1,1.1,LTR
RMER19C|ClassI|LTR|ERV,gypsy,,
RMER21B|ClassI|LTR|ERV,L1,,
RMER30|ClassII|TIR|h,SubclassI,,
RMER3D1A_LTR|ClassI|LTR|ERV,gypsy,1.1,LTR
RMER4|ClassI|LTR|?,gypsy,,
RMER6A|ClassI|LTR|ERV,gypsy,,
RMU1A23|ClassII|TIR|Mu,PIF-Harbinger,,
RN107_LTR|ClassI|LTR|Copia,LINE,1.1.1,Copia
Copia-120_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RNALUIII|ClassI|SINE|?,7SL,,
RNERVK9|ClassI|LTR|ERV,gypsy,,
RNLTR10|ClassI|LTR|ERV,gypsy,,
RNLTR11b|ClassI|LTR|ERV,gypsy,,
RNLTR14-int|ClassI|LTR|ERV,L1,,
RNLTR16C|ClassI|LTR|ERV,gypsy,,
RNLTR19|ClassI|LTR|ERV,gypsy,,
RNLTR20|ClassI|LTR|ERV,LTR,,
RNLTR2a|ClassI|LTR|ERV,SINE,,
RNLTR3c|ClassI|LTR|ERV,gypsy,,
Copia-120_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RNLTR4c|ClassI|LTR|ERV,tRNA,,
RNLTR5A|ClassI|LTR|ERV,gypsy,,
RNLTR7a2|ClassI|LTR|ERV,tRNA,,
RNLTR8C|ClassI|LTR|ERV,tRNA,,
RNLTR8F|ClassI|LTR|ERV,tRNA,,
rn_179-105_IR|ClassI|LTR|Copia,Copia,1.1.1,Copia
ROMANI1_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RONIN1_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RONIN2_LTR1|ClassI|LTR|Gypsy,L1,1.1.2,gypsy
RONIN3_LTR|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Copia-121_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
ROVER_DM|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
RSINE1|ClassI|SINE|t,tRNA,,
RT2|ClassI|LINE|I,gypsy,,
RTE-10_AMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-10_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-11_Crp|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-11_SP|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-12_Hmel|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-13_AMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-13_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
Copia-122_AA-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
RTE-14_Lch|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-15_Hmel|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-16_Hmel|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-17_Hmel|ClassI|LINE|RTE,Tc1-Mariner,1.4.2,RTE
RTE-18_HMM|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-19_Hmel|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1B_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_AFC|ClassI|LINE|RTE,tRNA,1.4.2,RTE
RTE-1_CPB|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_DBi|ClassI|LINE|RTE,RTE,1.4.2,RTE
ATCOPIA4LTR|ClassI|LTR|Copia,SubclassI,,
Copia-122_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTE-1_DT|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_Gav|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_Mad|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_PBa|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_SBi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-1_TD|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-20_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-23_CPB|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-25_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-28_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
Copia-123_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTE-2_BF|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-2_CTe|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-2_Gav|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-2_MD|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-2_PD|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-2_SP|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-31_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-36_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-3_AG|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-3_CQ|ClassI|LINE|RTE,RTE,1.4.2,RTE
Copia-124_AA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTE-3_LCh|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-3_NV|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-3_SP|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-44_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-48_LMi|ClassI|LINE|RTE,gypsy,1.4.2,RTE
RTE-4_CPB|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-4_LCh|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-4_PPac|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-53_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-57_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
Copia-124_CCri-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTE-5_BM|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-5_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-5_SP|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTE-64_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-69_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-6_Crp|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-6_LVa|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-70_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-7_Crp|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-7_NV|ClassI|LINE|RTE,RTE,1.4.2,RTE
Copia-125_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTE-8_BF|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-8_LMi|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-9_CPB|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-9_NVe|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE-N1_Crp|ClassI|LINE|RTE,SINE,1.4.2,RTE
RTE1-N1_LA|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTE1_MT|ClassI|LINE|RTE,RTE,1.4.2,RTE
RTESINE1|ClassI|SINE|?,SINE,,
RTEX-10_CGi|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-11_BF|ClassI|LINE|RTE,L1,1.4.2,RTE
Copia-126_AA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTEX-12_CGi|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-13_SK|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-15_BF|ClassI|LINE|RTE,PiggyBac,1.4.2,RTE
RTEX-17_CGi|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-19_SK|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-1_CR|ClassI|LINE|RTE,Copia,1.4.2,RTE
RTEX-1_EL|ClassI|LINE|RTE,L1,1.4.2,RTE
RTEX-1_SP|ClassI|LINE|RTE,L1,1.4.2,RTE
RTEX-21_CGi|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-23_SK|ClassI|LINE|RTE,L1,1.4.2,RTE
Copia-126_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
RTEX-26_CGi|ClassI|LINE|RTE,SubclassI,1.4.2,RTE
RTEX-2_ACar|ClassI|LINE|RTE,L1,1.4.2,RTE
RTEX-2_NV|ClassI|LINE|RTE,gypsy,1.4.2,RTE
